dictID,org,pathway,name,entrez,is_bottleneck,reaction,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
NA,mmu,4933,NA,mmu:11651 / mmu:11652 / mmu:23797,0,NA,NA,0.01857202,8,11,6,4,8
NA,mmu,4933,NA,mmu:13367,0,NA,NA,0.007990012,3,12,5,4,8
NA,mmu,4933,NA,mmu:12825 / mmu:12826 / mmu:12827 / mmu:12828 / mmu:12829 / mmu:12830 / mmu:12842 / mmu:12843 / mmu:94216,0,NA,NA,0,2,8,7,4,8
NA,mmu,4933,NA,mmu:26414 / mmu:26419 / mmu:26420,0,NA,NA,0.01164219,15,3,5,4,8
NA,mmu,4933,NA,mmu:18706 / mmu:18707 / mmu:18708 / mmu:18709 / mmu:18710 / mmu:74769,0,NA,NA,0.002169907,5,11,5,4,8
NA,mmu,4933,NA,mmu:18127,0,NA,NA,0,7,3,6,4,8
NA,mmu,4933,NA,mmu:56458,0,NA,NA,0,7,14,6,4,8
NA,mmu,4933,NA,mmu:12540 / mmu:19353,0,NA,NA,0.004619226,8,3,5,4,8
NA,mmu,4933,NA,mmu:20848,1,NA,NA,0.01310861,5,8,6,4,8
NA,mmu,4933,NA,mmu:18712,0,NA,NA,0,2,8,7,4,8
NA,mmu,4933,NA,mmu:18018,0,NA,NA,0,2,8,7,4,8
NA,mmu,4933,NA,mmu:14205 / mmu:22339 / mmu:22340 / mmu:22341,0,NA,NA,0,3,2,5,4,8
NA,mmu,4933,NA,mmu:20293 / mmu:20296,0,NA,NA,0,3,2,5,4,8
NA,mmu,4933,NA,mmu:18787,0,NA,NA,0,3,2,5,4,8
NA,mmu,4933,NA,mmu:17390,0,NA,NA,0,3,2,5,4,8
NA,mmu,4933,NA,mmu:11596,1,NA,NA,0.1860175,25,1,4,4,8
NA,mmu,4933,NA,mmu:20339,0,NA,NA,0,3,2,5,4,8
NA,mmu,4933,NA,mmu:12842 / mmu:12843,0,NA,NA,0,2,8,7,4,8
NA,mmu,4933,NA,mmu:18750 / mmu:18751 / mmu:18753 / mmu:18754 / mmu:18762,0,NA,NA,0.04578206,13,3,5,4,8
NA,mmu,4933,NA,mmu:18795 / mmu:18796 / mmu:18797 / mmu:18798 / mmu:18799 / mmu:18802 / mmu:18803 / mmu:234779 / mmu:72469 / mmu:74055,0,NA,NA,0,1,1,5,4,8
NA,mmu,4933,NA,mmu:21803,1,NA,NA,0.004369538,4,4,5,4,8
NA,mmu,4933,NA,mmu:21803,1,NA,NA,0.004369538,4,4,5,4,8
NA,mmu,4933,NA,mmu:11607 / mmu:11608,0,NA,NA,0.0002496879,4,4,6,4,8
NA,mmu,4933,NA,mmu:13058 / mmu:237038 / mmu:50490,0,NA,NA,0,6,3,5,4,8
NA,mmu,4933,NA,mmu:12576,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4933,NA,mmu:14268,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4933,NA,mmu:11606,0,NA,NA,0,2,13,7,4,8
NA,mmu,4934,NA,mmu:16438 / mmu:16439 / mmu:16440,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:18795 / mmu:18796 / mmu:18797 / mmu:18798,0,NA,NA,0,2,1,3,2,9
NA,mmu,4934,NA,mmu:12288 / mmu:12289 / mmu:12292 / mmu:54652,0,NA,NA,0,2,2,8,2,9
NA,mmu,4934,NA,mmu:14672 / mmu:14682,0,NA,NA,0.0003469813,6,1,2,2,9
NA,mmu,4934,NA,mmu:12291 / mmu:239556 / mmu:58226,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:11909 / mmu:11911 / mmu:12912 / mmu:12913 / mmu:12915 / mmu:208647 / mmu:208677 / mmu:231991 / mmu:26427 / mmu:78284,0,NA,NA,0.0001697354,7,2,6,2,9
NA,mmu,4934,NA,mmu:104110 / mmu:104111 / mmu:11512 / mmu:11513 / mmu:11514 / mmu:11515 / mmu:210044 / mmu:224129 / mmu:432530,0,NA,NA,0,4,3,7,2,9
NA,mmu,4934,NA,mmu:18584 / mmu:218461,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:11607 / mmu:11608,0,NA,NA,0.0001734906,3,1,2,2,9
NA,mmu,4934,NA,mmu:17200,1,NA,NA,0.01561416,2,3,5,2,9
NA,mmu,4934,NA,mmu:14683,1,NA,NA,0.01613463,12,3,6,2,9
NA,mmu,4934,NA,mmu:20845,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:20845,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:100043456 / mmu:15492 / mmu:15493 / mmu:15495 / mmu:15496 / mmu:15497,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:18747 / mmu:18749,0,NA,NA,0,21,2,7,2,9
NA,mmu,4934,NA,mmu:109305,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:16835,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:20778,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:13070,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:13079,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:17200,1,NA,NA,0.01561416,2,3,5,2,9
NA,mmu,4934,NA,mmu:77037,0,NA,NA,0,1,2,6,2,9
NA,mmu,4934,NA,mmu:13072,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:13072,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:16526,0,NA,NA,0,2,2,8,2,9
NA,mmu,4934,NA,mmu:320024,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:13074,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:16492,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:16527,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:18976,1,NA,NA,0.01804303,13,2,5,2,9
NA,mmu,4934,NA,mmu:26423,0,NA,NA,3.304583e-05,6,2,8,2,9
NA,mmu,4934,NA,mmu:15370,0,NA,NA,0.01295021,9,2,6,2,9
NA,mmu,4934,NA,mmu:20683,0,NA,NA,3.304583e-05,6,2,8,2,9
NA,mmu,4934,NA,mmu:18514,0,NA,NA,3.304583e-05,6,2,8,2,9
NA,mmu,4934,NA,mmu:100043456 / mmu:15492 / mmu:15493 / mmu:15495 / mmu:15496 / mmu:15497,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:13074,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:13074,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:77037,0,NA,NA,0,1,2,6,2,9
NA,mmu,4934,NA,mmu:320024,0,NA,NA,0,14,2,7,2,9
NA,mmu,4934,NA,mmu:11789 / mmu:23805,0,NA,NA,0.001526718,5,4,4,2,9
NA,mmu,4934,NA,mmu:12005 / mmu:12006,0,NA,NA,0.001526718,5,4,4,2,9
NA,mmu,4934,NA,mmu:13542 / mmu:13543 / mmu:13544,0,NA,NA,0.005590254,11,5,3,2,9
NA,mmu,4934,NA,mmu:14362 / mmu:14365 / mmu:14366 / mmu:14367 / mmu:14368 / mmu:14369 / mmu:14370 / mmu:14371 / mmu:57265 / mmu:93897,0,NA,NA,0.001428406,22,5,4,2,9
NA,mmu,4934,NA,mmu:12387,0,NA,NA,0.001526718,5,4,4,2,9
NA,mmu,4934,NA,mmu:56637,1,NA,NA,0.0166551,8,4,3,2,9
NA,mmu,4934,NA,mmu:16842 / mmu:21414 / mmu:21415 / mmu:21416,0,NA,NA,0,4,6,4,2,9
NA,mmu,4934,NA,mmu:13649,1,NA,NA,0.001156604,3,2,8,2,9
NA,mmu,4934,NA,mmu:26413 / mmu:26417,0,NA,NA,0.005725191,4,2,7,2,9
NA,mmu,4934,NA,mmu:18976,1,NA,NA,0.01804303,13,2,5,2,9
NA,mmu,4934,NA,mmu:84092,0,NA,NA,0,1,2,9,2,9
NA,mmu,4934,NA,mmu:12918,0,NA,NA,0,2,3,8,2,9
NA,mmu,4934,NA,mmu:12921 / mmu:12922,0,NA,NA,0.0002891511,2,3,7,2,9
NA,mmu,4934,NA,mmu:14683,1,NA,NA,0.01613463,12,3,6,2,9
NA,mmu,4934,NA,mmu:104110 / mmu:104111 / mmu:11512 / mmu:11513 / mmu:11514 / mmu:11515 / mmu:210044 / mmu:224129 / mmu:432530,0,NA,NA,0,4,3,7,2,9
NA,mmu,4934,NA,mmu:18747 / mmu:18749,0,NA,NA,0,21,2,7,2,9
NA,mmu,4934,NA,mmu:12288 / mmu:12289 / mmu:12292 / mmu:54652,0,NA,NA,0,2,2,8,2,9
NA,mmu,4934,NA,mmu:108058 / mmu:12322 / mmu:12323 / mmu:12325,0,NA,NA,0,2,2,9,2,9
NA,mmu,4934,NA,mmu:14677 / mmu:14678 / mmu:14679,0,NA,NA,0.0001734906,10,3,8,2,9
NA,mmu,4934,NA,mmu:19416,0,NA,NA,0,3,3,9,2,9
NA,mmu,4934,NA,mmu:11909 / mmu:11911 / mmu:12912 / mmu:12913 / mmu:12915 / mmu:208647 / mmu:208677 / mmu:231991 / mmu:26427 / mmu:78284,0,NA,NA,0.0001697354,7,2,6,2,9
NA,mmu,4934,NA,mmu:12443,0,NA,NA,0.0006361323,4,6,4,2,9
NA,mmu,4934,NA,mmu:12575,0,NA,NA,0,3,6,4,2,9
NA,mmu,4934,NA,mmu:12567 / mmu:12571,0,NA,NA,0.0006361323,4,6,4,2,9
NA,mmu,4934,NA,mmu:19645,1,NA,NA,0.003469813,9,6,3,2,9
NA,mmu,4934,NA,mmu:13555 / mmu:13557 / mmu:242705,0,NA,NA,0,1,6,4,2,9
NA,mmu,4934,NA,mmu:12566,0,NA,NA,0.0004433649,3,6,3,2,9
NA,mmu,4934,NA,mmu:12447 / mmu:12448,0,NA,NA,0.0004433649,3,6,3,2,9
NA,mmu,4934,NA,mmu:12576,1,NA,NA,0.002428869,12,6,3,2,9
NA,mmu,4934,NA,mmu:12579,0,NA,NA,0.0008096229,10,6,4,2,9
NA,mmu,4934,NA,mmu:12578,0,NA,NA,0.0008096229,10,6,4,2,9
NA,mmu,4934,NA,mmu:11622,0,NA,NA,0,1,6,4,2,9
NA,mmu,4934,NA,mmu:11863,0,NA,NA,0,1,6,4,2,9
NA,mmu,4934,NA,mmu:11622,0,NA,NA,0,1,6,4,2,9
NA,mmu,4934,NA,mmu:114230 / mmu:11632,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:12580,0,NA,NA,0.0008096229,10,6,4,2,9
NA,mmu,4934,NA,mmu:17283,0,NA,NA,0,4,6,4,2,9
NA,mmu,4934,NA,mmu:140858 / mmu:213464 / mmu:214162 / mmu:23808 / mmu:381022 / mmu:69544,0,NA,NA,0,4,6,4,2,9
NA,mmu,4934,NA,mmu:233912,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:17283,0,NA,NA,0,4,6,4,2,9
NA,mmu,4934,NA,mmu:14194,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:241489,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,mmu:109905 / mmu:215449,0,NA,NA,0.002949341,7,2,8,2,9
NA,mmu,4934,NA,mmu:109880,0,NA,NA,0.008096229,4,2,9,2,9
NA,mmu,4934,NA,mmu:26395 / mmu:26396,0,NA,NA,0.004163775,3,2,8,2,9
NA,mmu,4934,NA,mmu:15370,0,NA,NA,0.01295021,9,2,6,2,9
NA,mmu,4934,NA,mmu:20890 / mmu:216795 / mmu:22408 / mmu:22409 / mmu:22410 / mmu:22411 / mmu:22412 / mmu:22413 / mmu:22414 / mmu:22415 / mmu:22416 / mmu:22417 / mmu:22418 / mmu:22419 / mmu:22420 / mmu:22421 / mmu:22422 / mmu:22423 / mmu:93735,0,NA,NA,0,10,5,5,2,9
NA,mmu,4934,NA,mmu:11606,0,NA,NA,0,2,1,3,2,9
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4934,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4935,NA,mmu:16438 / mmu:16439 / mmu:16440,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4935,NA,mmu:18803 / mmu:234779,0,NA,NA,0,1,10,7,2,15
NA,mmu,4935,NA,mmu:16438 / mmu:16439 / mmu:16440,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4935,NA,mmu:18795 / mmu:18796 / mmu:18797 / mmu:18798,0,NA,NA,0,2,1,3,2,15
NA,mmu,4935,NA,mmu:14672 / mmu:14682,0,NA,NA,0.0003336113,5,1,2,2,15
NA,mmu,4935,NA,mmu:104110 / mmu:104111 / mmu:11512 / mmu:11513 / mmu:11514 / mmu:11515 / mmu:210044 / mmu:224129 / mmu:271639 / mmu:432530,0,NA,NA,0,4,8,3,2,15
NA,mmu,4935,NA,mmu:110157,0,NA,NA,0.05979983,5,2,10,2,15
NA,mmu,4935,NA,mmu:26395 / mmu:26396,0,NA,NA,0.02827356,3,3,9,2,15
NA,mmu,4935,NA,mmu:26413 / mmu:26417,0,NA,NA,0.02919099,10,5,8,2,15
NA,mmu,4935,NA,mmu:18750 / mmu:18751 / mmu:18752,0,NA,NA,0,4,5,11,2,15
NA,mmu,4935,NA,mmu:12288 / mmu:12289 / mmu:12292 / mmu:54652,0,NA,NA,0,5,5,10,2,15
NA,mmu,4935,NA,mmu:14602,1,NA,NA,0.0009174312,2,6,5,2,15
NA,mmu,4935,NA,mmu:14601,0,NA,NA,0,1,6,6,2,15
NA,mmu,4935,NA,mmu:14599,0,NA,NA,0.2032527,3,7,7,2,15
NA,mmu,4935,NA,mmu:14599,0,NA,NA,0.2032527,3,7,7,2,15
NA,mmu,4935,NA,mmu:14599,0,NA,NA,0.2032527,3,7,7,2,15
NA,mmu,4935,NA,mmu:18747 / mmu:18749,0,NA,NA,0,14,5,9,2,15
NA,mmu,4935,NA,mmu:14600,0,NA,NA,0.2041701,2,7,6,2,15
NA,mmu,4935,NA,mmu:14599,0,NA,NA,0.2032527,3,7,7,2,15
NA,mmu,4935,NA,mmu:14683,1,NA,NA,0.001668057,11,8,4,2,15
NA,mmu,4935,NA,mmu:12288 / mmu:12289 / mmu:12292 / mmu:54652,0,NA,NA,0,5,5,10,2,15
NA,mmu,4935,NA,mmu:11909 / mmu:11911 / mmu:12912 / mmu:12913 / mmu:12915 / mmu:208647 / mmu:208677 / mmu:231991 / mmu:26427 / mmu:78284,0,NA,NA,0.001050876,4,5,8,2,15
NA,mmu,4935,NA,mmu:18736,0,NA,NA,0.03052544,11,5,8,2,15
NA,mmu,4935,NA,mmu:18750 / mmu:18751 / mmu:18752,0,NA,NA,0,4,5,11,2,15
NA,mmu,4935,NA,mmu:58991,0,NA,NA,0,1,9,3,2,15
NA,mmu,4935,NA,mmu:15461 / mmu:16653 / mmu:18176,0,NA,NA,0.01623575,3,2,9,2,15
NA,mmu,4935,NA,mmu:16452,1,NA,NA,0.2050876,16,10,6,2,15
NA,mmu,4935,NA,mmu:16367 / mmu:16369 / mmu:16370 / mmu:384783,0,NA,NA,0.009799833,7,11,7,2,15
NA,mmu,4935,NA,mmu:18706 / mmu:18707 / mmu:18708 / mmu:18709 / mmu:18710 / mmu:74769,0,NA,NA,0.005754796,7,11,7,2,15
NA,mmu,4935,NA,mmu:11651 / mmu:11652 / mmu:23797,0,NA,NA,0.0175146,8,11,8,2,15
NA,mmu,4935,NA,mmu:56717,0,NA,NA,0.02973311,11,5,8,2,15
NA,mmu,4935,NA,mmu:56637,0,NA,NA,0.02973311,11,5,8,2,15
NA,mmu,4935,NA,mmu:16000,0,NA,NA,0,8,5,7,2,15
NA,mmu,4935,NA,mmu:12702 / mmu:12703 / mmu:216233,0,NA,NA,0,8,5,7,2,15
NA,mmu,4935,NA,mmu:14281,0,NA,NA,0.1666389,19,5,7,2,15
NA,mmu,4935,NA,mmu:16477,0,NA,NA,0,8,5,7,2,15
NA,mmu,4935,NA,mmu:14083,1,NA,NA,0.05954962,4,12,7,2,15
NA,mmu,4935,NA,mmu:12927,0,NA,NA,0.01590214,2,12,8,2,15
NA,mmu,4935,NA,mmu:12928 / mmu:12929,0,NA,NA,0.01590214,2,12,8,2,15
NA,mmu,4935,NA,mmu:26401,1,NA,NA,0.04587156,6,12,9,2,15
NA,mmu,4935,NA,mmu:19094 / mmu:26415 / mmu:26416 / mmu:29857,0,NA,NA,0,3,16,11,2,15
NA,mmu,4935,NA,mmu:20846 / mmu:20848 / mmu:20850 / mmu:20851,0,NA,NA,0.002627189,9,5,6,2,15
NA,mmu,4935,NA,mmu:208188,1,NA,NA,0.000500417,3,1,2,2,15
NA,mmu,4935,NA,mmu:20604,0,NA,NA,0,4,13,6,2,15
NA,mmu,4935,NA,mmu:20605 / mmu:20606 / mmu:20607 / mmu:20609,0,NA,NA,0.0002710592,4,13,5,2,15
NA,mmu,4935,NA,mmu:14677 / mmu:14678 / mmu:14679,0,NA,NA,0.001390047,14,8,4,2,15
NA,mmu,4935,NA,mmu:20416 / mmu:20418 / mmu:216148 / mmu:271849,0,NA,NA,0.009528774,2,10,7,2,15
NA,mmu,4935,NA,mmu:14784,0,NA,NA,0.05429525,6,10,8,2,15
NA,mmu,4935,NA,mmu:20662 / mmu:20663,0,NA,NA,0.02552127,4,2,9,2,15
NA,mmu,4935,NA,mmu:14281,0,NA,NA,0.1666389,19,5,7,2,15
NA,mmu,4935,NA,mmu:26397 / mmu:26398 / mmu:26399,0,NA,NA,0.01089797,8,16,10,2,15
NA,mmu,4935,NA,mmu:26414 / mmu:26419 / mmu:26420,0,NA,NA,0,3,16,11,2,15
NA,mmu,4935,NA,mmu:12914 / mmu:328572,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4935,NA,mmu:16005,0,NA,NA,0,8,5,7,2,15
NA,mmu,4935,NA,mmu:16009,0,NA,NA,0,8,5,7,2,15
NA,mmu,4940,NA,mmu:15893,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:12487,1,NA,NA,0,2,1,1,1,1
NA,mmu,4940,NA,mmu:16159 / mmu:16160,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:12876,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:12519 / mmu:12524,0,NA,NA,0,1,1,2,1,1
NA,mmu,4940,NA,mmu:19275 / mmu:19276,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:14415 / mmu:14417,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:15510,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:16183,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:16333 / mmu:16334,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:14103,0,NA,NA,0,1,2,1,1,1
NA,mmu,4940,NA,mmu:14939,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:100504404 / mmu:14960 / mmu:14961 / mmu:14969 / mmu:14998 / mmu:14999 / mmu:15000 / mmu:15001 / mmu:15002,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:100529082 / mmu:110557 / mmu:110558 / mmu:110696 / mmu:14963 / mmu:14964 / mmu:14972 / mmu:14980 / mmu:14985 / mmu:14990 / mmu:14991 / mmu:14997 / mmu:15006 / mmu:15007 / mmu:15013 / mmu:15015 / mmu:15018 / mmu:15019 / mmu:15024 / mmu:15033 / mmu:15039 / mmu:15040 / mmu:15042 / mmu:15043 / mmu:15051 / mmu:224753 / mmu:224754 / mmu:224756 / mmu:224761 / mmu:240095 / mmu:333715 / mmu:399549 / mmu:547349 / mmu:630294 / mmu:667803 / mmu:667977 / mmu:69717,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:14102,0,NA,NA,0,1,2,1,1,1
NA,mmu,4940,NA,mmu:15978,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:15978,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:18646,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:16175 / mmu:16176,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:21926,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4940,NA,mmu:16992,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4950,NA,mmu:21410,0,NA,NA,0,1,2,5,3,5
NA,mmu,4950,NA,mmu:15205,0,NA,NA,0,1,1,6,3,5
NA,mmu,4950,NA,mmu:17341,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4950,NA,mmu:15379,1,NA,NA,0,3,2,4,3,5
NA,mmu,4950,NA,mmu:103988,0,NA,NA,0,3,3,5,3,5
NA,mmu,4950,NA,mmu:18609,1,NA,NA,0.06884058,9,3,3,3,5
NA,mmu,4950,NA,mmu:15377,0,NA,NA,0,1,4,6,3,5
NA,mmu,4950,NA,mmu:18012,0,NA,NA,0.007246377,5,3,6,3,5
NA,mmu,4950,NA,mmu:15205,0,NA,NA,0,1,1,6,3,5
NA,mmu,4950,NA,mmu:378435,0,NA,NA,0,3,3,4,3,5
NA,mmu,4950,NA,mmu:30942,0,NA,NA,0,1,4,6,3,5
NA,mmu,4950,NA,mmu:18088,0,NA,NA,0.01086957,6,3,5,3,5
NA,mmu,4950,NA,mmu:16333 / mmu:16334,0,NA,NA,0,4,3,5,3,5
NA,mmu,4950,NA,mmu:21405,1,NA,NA,0,3,4,5,3,5
NA,mmu,4950,NA,mmu:15874,0,NA,NA,0,3,3,5,3,5
NA,mmu,4950,NA,mmu:18506,0,NA,NA,0,1,5,6,3,5
NA,mmu,4950,NA,mmu:18508,0,NA,NA,0.02536232,6,3,4,3,5
NA,mmu,4950,NA,mmu:20526,0,NA,NA,0,1,6,5,3,5
NA,mmu,4950,NA,mmu:18012,0,NA,NA,0.007246377,5,3,6,3,5
NA,mmu,4950,NA,mmu:18096,0,NA,NA,0,2,3,4,3,5
NA,mmu,4950,NA,mmu:18770,0,NA,NA,0,1,6,5,3,5
NA,mmu,4950,NA,mmu:26424,0,NA,NA,0,1,7,4,3,5
NA,mmu,4950,NA,mmu:11925,1,NA,NA,0.03985507,6,5,5,3,5
NA,mmu,4950,NA,mmu:18508,0,NA,NA,0.02536232,6,3,4,3,5
NA,mmu,4950,NA,mmu:15378,1,NA,NA,0.03623188,4,6,4,3,5
NA,mmu,4950,NA,mmu:18609,1,NA,NA,0.06884058,9,3,3,3,5
NA,mmu,4950,NA,mmu:18088,0,NA,NA,0.01086957,6,3,5,3,5
NA,mmu,4950,NA,mmu:15242,0,NA,NA,0,1,3,4,3,5
NA,mmu,4950,NA,mmu:15285,0,NA,NA,0,1,3,4,3,5
NA,mmu,4950,NA,mmu:18508,0,NA,NA,0.02536232,6,3,4,3,5
NA,mmu,4950,NA,mmu:18096,0,NA,NA,0,2,3,4,3,5
NA,mmu,4950,NA,mmu:15376,0,NA,NA,0,1,3,4,3,5
NA,mmu,4950,NA,mmu:18609,1,NA,NA,0.06884058,9,3,3,3,5
NA,mmu,4950,NA,mmu:15379,1,NA,NA,0,3,2,4,3,5
NA,mmu,4950,NA,mmu:320995,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4960,NA,mmu:20276 / mmu:20277 / mmu:20278,0,NA,NA,0,2,4,6,4,3
NA,mmu,4960,NA,mmu:11928 / mmu:11931 / mmu:11932 / mmu:11933 / mmu:11936 / mmu:232975 / mmu:27222 / mmu:67821 / mmu:98660,0,NA,NA,0,1,2,6,4,3
NA,mmu,4960,NA,mmu:20393,1,NA,NA,0.008045977,4,1,6,4,3
NA,mmu,4960,NA,mmu:110784,1,NA,NA,0,15,2,5,4,3
NA,mmu,4960,NA,mmu:16653,1,NA,NA,0.006896552,7,3,4,4,3
NA,mmu,4960,NA,mmu:83814,1,NA,NA,0.01034483,5,4,7,4,3
NA,mmu,4960,NA,mmu:108017,0,NA,NA,0,1,2,6,4,3
NA,mmu,4960,NA,mmu:15484,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4960,NA,mmu:16337,1,NA,NA,0.02413793,4,5,7,4,3
NA,mmu,4960,NA,mmu:16367,1,NA,NA,0.02758621,7,3,6,4,3
NA,mmu,4960,NA,mmu:18706 / mmu:18707 / mmu:18708 / mmu:18709 / mmu:18710 / mmu:74769,0,NA,NA,0,2,3,5,4,3
NA,mmu,4960,NA,mmu:18607,0,NA,NA,0,1,1,7,4,3
NA,mmu,4960,NA,mmu:16333 / mmu:16334,0,NA,NA,0,1,5,8,4,3
NA,mmu,4960,NA,mmu:16000,0,NA,NA,0,1,5,8,4,3
NA,mmu,4960,NA,mmu:56379,0,NA,NA,0,1,7,7,4,3
NA,mmu,4960,NA,mmu:55948,0,NA,NA,0,1,6,8,4,3
NA,mmu,4960,NA,mmu:26413 / mmu:26417,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4960,NA,mmu:18750 / mmu:18751 / mmu:18752,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4960,NA,mmu:65962,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:19228,1,NA,NA,0.001329787,2,2,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:22337,0,NA,NA,0,5,1,3,2,3
NA,mmu,4961,NA,mmu:110891 / mmu:110893 / mmu:20541,0,NA,NA,0,11,1,3,2,3
NA,mmu,4961,NA,mmu:11941 / mmu:320707 / mmu:381290 / mmu:67972,0,NA,NA,0,1,1,3,2,3
NA,mmu,4961,NA,mmu:12307,0,NA,NA,0,2,1,3,2,3
NA,mmu,4961,NA,mmu:12307,0,NA,NA,0,2,1,3,2,3
NA,mmu,4961,NA,mmu:12307,0,NA,NA,0,2,1,3,2,3
NA,mmu,4961,NA,mmu:12307,0,NA,NA,0,2,1,3,2,3
NA,mmu,4961,NA,mmu:12062,1,NA,NA,0.02437943,12,3,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
2819,mmu,4961,ec:3.2.1.21,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
NA,mmu,4961,NA,mmu:194352,1,NA,NA,0.003546099,10,1,2,2,3
