"","X","entryID","name","type","reaction","x","y","graphicalType","width","height","bgcolor","entrez","dictID","reaction_type","org","pathway","is_bottleneck","freq","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification","lethal_nonlethal","entrezgene_accession"
"1430",1430,161,NA,"gene",NA,228,725,"rectangle",46,17,"#BFFFBF","sce:tT_AGU_B / sce:tT_AGU_C / sce:tT_AGU_D / sce:tT_AGU_H / sce:tT_AGU_I1 / sce:tT_AGU_I2 / sce:tT_AGU_J / sce:tT_AGU_N1 / sce:tT_AGU_N2 / sce:tT_AGU_O1 / sce:tT_AGU_O2 / sce:tT_CGU_K / sce:tT_UGU_G1 / sce:tT_UGU_G2 / sce:tT_UGU_H / sce:tT_UGU_P / sce:tT_UGU_Q1",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1431",1431,162,NA,"gene",NA,228,549,"rectangle",46,17,"#BFFFBF","sce:tN_GUU_C / sce:tN_GUU_F / sce:tN_GUU_G / sce:tN_GUU_K / sce:tN_GUU_L / sce:tN_GUU_N1 / sce:tN_GUU_N2 / sce:tN_GUU_O1 / sce:tN_GUU_O2 / sce:tN_GUU_P / sce:tN_GUU_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1432",1432,163,NA,"gene",NA,228,635,"rectangle",46,17,"#BFFFBF","sce:tG_CCC_D / sce:tG_CCC_O / sce:tG_GCC_B / sce:tG_GCC_C / sce:tG_GCC_D1 / sce:tG_GCC_D2 / sce:tG_GCC_E / sce:tG_GCC_F1 / sce:tG_GCC_F2 / sce:tG_GCC_G1 / sce:tG_GCC_G2 / sce:tG_GCC_J1 / sce:tG_GCC_J2 / sce:tG_GCC_M / sce:tG_GCC_O1 / sce:tG_GCC_O2 / sce:tG_GCC_P1 / sce:tG_GCC_P2 / sce:tG_UCC_G / sce:tG_UCC_N / sce:tG_UCC_O / sce:tG_UCC_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1433",1433,164,NA,"gene",NA,228,1041,"rectangle",46,17,"#BFFFBF","sce:tC_GCA_B / sce:tC_GCA_G / sce:tC_GCA_P1 / sce:tC_GCA_P2 / sce:tC_GCA_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1434",1434,165,NA,"gene",NA,228,892,"rectangle",46,17,"#BFFFBF","sce:tW_UCA_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1435",1435,166,NA,"gene",NA,228,1128,"rectangle",46,17,"#BFFFBF","sce:tM_CAU_C / sce:tM_CAU_D / sce:tM_CAU_E / sce:tM_CAU_J1 / sce:tM_CAU_J2 / sce:tM_CAU_J3 / sce:tM_CAU_M / sce:tM_CAU_O1 / sce:tM_CAU_O2 / sce:tM_CAU_P / sce:tM_CAU_Q1 / sce:tM_CAU_Q2",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1436",1436,167,NA,"gene",NA,833,120,"rectangle",46,17,"#BFFFBF","sce:tV_AAC_E1 / sce:tV_AAC_E2 / sce:tV_AAC_G1 / sce:tV_AAC_G2 / sce:tV_AAC_G3 / sce:tV_AAC_H / sce:tV_AAC_J / sce:tV_AAC_K1 / sce:tV_AAC_K2 / sce:tV_AAC_L / sce:tV_AAC_M1 / sce:tV_AAC_M2 / sce:tV_AAC_M3 / sce:tV_AAC_O / sce:tV_CAC_D / sce:tV_CAC_H / sce:tV_UAC_B / sce:tV_UAC_D / sce:tV_UAC_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1437",1437,168,NA,"gene",NA,833,210,"rectangle",46,17,"#BFFFBF","sce:tL_CAA_A / sce:tL_CAA_C / sce:tL_CAA_D / sce:tL_CAA_G1 / sce:tL_CAA_G2 / sce:tL_CAA_G3 / sce:tL_CAA_K / sce:tL_CAA_L / sce:tL_CAA_M / sce:tL_CAA_N / sce:tL_GAG_G / sce:tL_UAA_B1 / sce:tL_UAA_B2 / sce:tL_UAA_D / sce:tL_UAA_J / sce:tL_UAA_K / sce:tL_UAA_L / sce:tL_UAA_N / sce:tL_UAA_Q / sce:tL_UAG_J / sce:tL_UAG_L1 / sce:tL_UAG_L2",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1438",1438,169,NA,"gene",NA,833,298,"rectangle",46,17,"#BFFFBF","sce:tI_AAU_B / sce:tI_AAU_D / sce:tI_AAU_E1 / sce:tI_AAU_E2 / sce:tI_AAU_G / sce:tI_AAU_I1 / sce:tI_AAU_I2 / sce:tI_AAU_L1 / sce:tI_AAU_L2 / sce:tI_AAU_N1 / sce:tI_AAU_N2 / sce:tI_AAU_P1 / sce:tI_AAU_P2 / sce:tI_GAU_Q / sce:tI_UAU_D / sce:tI_UAU_L",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1439",1439,170,NA,"gene",NA,833,388,"rectangle",46,17,"#BFFFBF","sce:tK_CUU_C / sce:tK_CUU_D1 / sce:tK_CUU_D2 / sce:tK_CUU_E1 / sce:tK_CUU_E2 / sce:tK_CUU_F / sce:tK_CUU_G1 / sce:tK_CUU_G2 / sce:tK_CUU_G3 / sce:tK_CUU_I / sce:tK_CUU_J / sce:tK_CUU_K / sce:tK_CUU_M / sce:tK_CUU_P / sce:tK_UUU_D / sce:tK_UUU_G1 / sce:tK_UUU_G2 / sce:tK_UUU_K / sce:tK_UUU_L / sce:tK_UUU_O / sce:tK_UUU_P / sce:tK_UUU_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1440",1440,172,NA,"gene",NA,833,577,"rectangle",46,17,"#BFFFBF","sce:tR_ACG_D / sce:tR_ACG_E / sce:tR_ACG_J / sce:tR_ACG_K / sce:tR_ACG_L / sce:tR_ACG_O / sce:tR_ACG_Q2 / sce:tR_CCG_L / sce:tR_CCU_J / sce:tR_UCU_B / sce:tR_UCU_D / sce:tR_UCU_E / sce:tR_UCU_G1 / sce:tR_UCU_G2 / sce:tR_UCU_G3 / sce:tR_UCU_J1 / sce:tR_UCU_J2 / sce:tR_UCU_K / sce:tR_UCU_M1 / sce:tR_UCU_M2 / sce:tR_UCU_Q1",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1441",1441,173,NA,"gene",NA,833,664,"rectangle",46,17,"#BFFFBF","sce:tP_AGG_C / sce:tP_AGG_N / sce:tP_UGG_A / sce:tP_UGG_F / sce:tP_UGG_H / sce:tP_UGG_L / sce:tP_UGG_M / sce:tP_UGG_N1 / sce:tP_UGG_N2 / sce:tP_UGG_O1 / sce:tP_UGG_O2 / sce:tP_UGG_O3 / sce:tP_UGG_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1442",1442,174,NA,"gene",NA,833,753,"rectangle",46,17,"#BFFFBF","sce:tH_GUG_E1 / sce:tH_GUG_E2 / sce:tH_GUG_G1 / sce:tH_GUG_G2 / sce:tH_GUG_H / sce:tH_GUG_K / sce:tH_GUG_M / sce:tH_GUG_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1443",1443,175,NA,"gene",NA,833,843,"rectangle",46,17,"#BFFFBF","sce:tF_GAA_B / sce:tF_GAA_D / sce:tF_GAA_F / sce:tF_GAA_G / sce:tF_GAA_H1 / sce:tF_GAA_H2 / sce:tF_GAA_M / sce:tF_GAA_N / sce:tF_GAA_P1 / sce:tF_GAA_P2 / sce:tF_GAA_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1444",1444,176,NA,"gene",NA,833,932,"rectangle",46,17,"#BFFFBF","sce:tY_GUA_D / sce:tY_GUA_F1 / sce:tY_GUA_F2 / sce:tY_GUA_J1 / sce:tY_GUA_J2 / sce:tY_GUA_M1 / sce:tY_GUA_M2 / sce:tY_GUA_O / sce:tY_GUA_Q",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1445",1445,177,NA,"gene",NA,833,1021,"rectangle",46,17,"#BFFFBF","sce:tW_CCA_G1 / sce:tW_CCA_G2 / sce:tW_CCA_J / sce:tW_CCA_K / sce:tW_CCA_M / sce:tW_CCA_P",NA,NA,"sce",970,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHNB","nonlethal",""
"1446",1446,4,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1447",1447,5,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1448",1448,6,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1449",1449,7,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1450",1450,8,NA,"gene","rn:R07953",NA,NA,"line",NA,NA,"#FFFFFF","sce:YIL160C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,8,0.999866860547579,0,0,0,2,1,1,"HNB","nonlethal",""
"1451",1451,11,NA,"gene","rn:R07950",NA,NA,"line",NA,NA,"#FFFFFF","sce:YGL205W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,10,0.999979673234313,0,0,0,2,1,1,"HNB","nonlethal",""
"1452",1452,48,"ec:3.1.2.2","gene","rn:R01274",1133,827,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6451,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1453",1453,49,"ec:3.1.2.2","gene","rn:R08174",1133,895,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6452,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1454",1454,50,"ec:3.1.2.2","gene","rn:R08175",1133,953,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6453,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1455",1455,51,"ec:3.1.2.2","gene","rn:R08176",1133,1124,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6454,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1456",1456,52,"ec:3.1.2.2","gene","rn:R08177",1150,438,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6455,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1457",1457,53,"ec:3.1.2.2","gene","rn:R08183",1150,723,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6456,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1458",1458,54,"ec:3.1.2.2","gene","rn:R08182",1150,666,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6457,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1459",1459,55,"ec:3.1.2.2","gene","rn:R08181",1150,609,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6458,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1460",1460,56,"ec:3.1.2.2","gene","rn:R08180",1150,381,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6459,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1461",1461,57,"ec:3.1.2.2","gene","rn:R08179",1150,267,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6460,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1462",1462,58,"ec:3.1.2.2","gene","rn:R08178",1150,153,"rectangle",46,17,"#BFFFBF","sce:YJR019C",6461,"irreversible","sce",1040,0,0,0,1,0,0,0.00181159420289855,13,0.999959337402282,0,0,0,2,1,1,"HNB","nonlethal",""
"1463",1463,135,NA,"gene","rn:R07758",NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1464",1464,136,NA,"gene","rn:R07759",NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1465",1465,137,NA,"gene","rn:R07760",NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1466",1466,138,NA,"gene","rn:R07761",NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1467",1467,139,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1468",1468,140,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1469",1469,141,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1470",1470,142,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1471",1471,143,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1472",1472,144,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1473",1473,145,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1474",1474,146,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1475",1475,147,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1476",1476,148,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1477",1477,149,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1478",1478,150,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1479",1479,151,NA,"gene","rn:R02222 rn:R03370 rn:R12048",NA,NA,"line",NA,NA,"#FFFFFF","sce:YGL055W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,14,0.999937489859844,0,0,0,2,1,1,"HNB","nonlethal",""
"1480",1480,156,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1481",1481,157,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1482",1482,158,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1483",1483,159,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1484",1484,160,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1485",1485,161,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1486",1486,162,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1487",1487,163,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1488",1488,164,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1489",1489,165,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1490",1490,166,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1491",1491,167,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1492",1492,168,NA,"gene","rn:R07937",NA,NA,"line",NA,NA,"#FFFFFF","sce:YIL160C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,8,0.999866860547579,0,0,0,2,1,1,"HNB","nonlethal",""
"1493",1493,171,NA,"gene","rn:R07934",NA,NA,"line",NA,NA,"#FFFFFF","sce:YGL205W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,10,0.999979673234313,0,0,0,2,1,1,"HNB","nonlethal",""
"1494",1494,172,NA,"gene","rn:R07758",NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1495",1495,173,NA,"gene","rn:R07759",NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1496",1496,174,NA,"gene","rn:R07760",NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1497",1497,175,NA,"gene","rn:R07761",NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1498",1498,176,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1499",1499,177,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1500",1500,178,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1501",1501,179,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1502",1502,180,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YCR034W / sce:YJL196C / sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,2,0.99998255026332,0,0,0,2,1,1,"HNB","nonlethal",""
"1503",1503,181,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1504",1504,182,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1505",1505,183,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1506",1506,188,NA,"gene","rn:R02222 rn:R03370 rn:R12048",NA,NA,"line",NA,NA,"#FFFFFF","sce:YGL055W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,14,0.999937489859844,0,0,0,2,1,1,"HNB","nonlethal",""
"1507",1507,193,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YLR372W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,4,0.999962051147754,0,0,0,2,1,1,"HNB","nonlethal",""
"1508",1508,194,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1509",1509,195,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1510",1510,196,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1511",1511,199,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1512",1512,200,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1513",1513,201,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1514",1514,204,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
"1515",1515,205,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YJL097W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,6,0.999881383673015,0,0,0,2,1,1,"HNB","nonlethal",""
"1516",1516,206,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YDL015C",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,7,0.999909118424822,0,0,0,2,1,1,"HNB","nonlethal",""
"1517",1517,209,NA,"gene",NA,NA,NA,"line",NA,NA,"#FFFFFF","sce:YBR159W",NA,NA,"sce",1040,0,0,0,1,0,0,0.00181159420289855,5,0.999923582948006,0,0,0,2,1,1,"HNB","nonlethal",""
